time,temperature,weather,condition,power_mhw
2020-01-22 16:00:00,-1.03,cold,day,83.83
2020-01-22 17:00:00,-0.17,cold,day,80.17
2020-01-22 18:00:00,-1.05,cold,day,80.78
2020-01-22 19:00:00,-0.65,cold,night,48.86
2020-01-22 20:00:00,2.95,cold,night,63.4
2020-01-22 21:00:00,-1.4,cold,night,56.74
2020-01-22 22:00:00,-0.86,cold,night,53.2
2020-01-22 23:00:00,1.87,cold,night,53.54
2020-01-23 00:00:00,-6.5,cold,night,51.05
2020-01-23 01:00:00,-8.34,cold,night,53.01
2020-01-23 02:00:00,-4.36,cold,night,57.58
2020-01-23 03:00:00,-6.29,cold,night,53.26
2020-01-23 04:00:00,-10.11,cold,night,58.52
2020-01-23 05:00:00,-8.5,cold,night,64.43
2020-01-23 06:00:00,-6.8,cold,day,90.04
2020-01-23 07:00:00,-8.23,cold,day,84.86
2020-01-23 08:00:00,-8.17,cold,day,83.87
2020-01-23 09:00:00,-9.66,cold,day,75.07
2020-01-23 10:00:00,-3.24,cold,day,81.62
2020-01-23 11:00:00,-5.72,cold,day,86.42
2020-01-23 12:00:00,-2.79,cold,day,86.94
2020-01-23 13:00:00,0.09,cold,day,88.06
2020-01-23 14:00:00,-2.58,cold,day,80.55
2020-01-23 15:00:00,0.29,cold,day,92.85
2020-01-23 16:00:00,-3.58,cold,day,81.26
2020-01-23 17:00:00,2.5,cold,day,78.89
2020-01-23 18:00:00,1.84,cold,day,91.37
2020-01-23 19:00:00,1.36,cold,night,59.08
2020-01-23 20:00:00,1.28,cold,night,47.36
2020-01-23 21:00:00,-1.78,cold,night,54.42
2020-01-23 22:00:00,0.14,cold,night,61.74
2020-01-23 23:00:00,2.22,cold,night,51.85
2020-01-24 00:00:00,-5.0,cold,night,52.27
2020-01-24 01:00:00,-8.65,cold,night,58.26
2020-01-24 02:00:00,-9.95,cold,night,46.36
2020-01-24 03:00:00,-9.86,cold,night,57.92
2020-01-24 04:00:00,-8.8,cold,night,56.21
2020-01-24 05:00:00,-8.42,cold,night,50.32
2020-01-24 06:00:00,-5.85,cold,day,89.2
2020-01-24 07:00:00,-2.37,cold,day,82.59
2020-01-24 08:00:00,-7.32,cold,day,80.03
2020-01-24 09:00:00,-5.4,cold,day,90.91
2020-01-24 10:00:00,-1.22,cold,day,87.39
2020-01-24 11:00:00,-3.84,cold,day,79.39
2020-01-24 12:00:00,-2.02,cold,day,87.92
2020-01-24 13:00:00,-3.54,cold,day,81.61
2020-01-24 14:00:00,0.04,cold,day,82.69
2020-01-24 15:00:00,-1.23,cold,day,78.27
2020-01-24 16:00:00,-1.99,cold,day,85.68
2020-01-24 17:00:00,2.76,cold,day,81.77
2020-01-24 18:00:00,1.92,cold,day,87.39
2020-01-24 19:00:00,-3.34,cold,night,53.84
2020-01-24 20:00:00,-1.19,cold,night,51.23
2020-01-24 21:00:00,2.11,cold,night,48.79
2020-01-24 22:00:00,-1.4,cold,night,51.03
2020-01-24 23:00:00,0.73,cold,night,47.93
2020-01-25 00:00:00,-10.65,cold,night,57.07
2020-01-25 01:00:00,-9.43,cold,night,60.18
2020-01-25 02:00:00,-8.88,cold,night,46.53
2020-01-25 03:00:00,-9.72,cold,night,48.7
2020-01-25 04:00:00,-7.26,cold,night,52.23
2020-01-25 05:00:00,-7.57,cold,night,54.92
2020-01-25 06:00:00,-3.78,cold,day,77.74
2020-01-25 07:00:00,-6.48,cold,day,82.37
2020-01-25 08:00:00,-3.3,cold,day,87.43
2020-01-25 09:00:00,-3.42,cold,day,82.65
2020-01-25 10:00:00,-0.52,cold,day,80.02
2020-01-25 11:00:00,-0.36,cold,day,84.18
2020-01-25 12:00:00,1.68,cold,day,89.31
2020-01-25 13:00:00,-6.69,cold,day,94.33
2020-01-25 14:00:00,-4.45,cold,day,76.53
2020-01-25 15:00:00,-1.85,cold,day,80.67
2020-01-25 16:00:00,0.73,cold,day,92.6
2020-01-25 17:00:00,2.31,cold,day,76.15
2020-01-25 18:00:00,2.24,cold,day,88.79
2020-01-25 19:00:00,4.89,cold,night,62.36
2020-01-25 20:00:00,1.89,cold,night,49.5
2020-01-25 21:00:00,1.6,cold,night,59.04
2020-01-25 22:00:00,4.01,cold,night,56.77
2020-01-25 23:00:00,2.1,cold,night,59.57
2020-01-26 00:00:00,-3.84,cold,night,56.61
2020-01-26 01:00:00,-5.08,cold,night,47.33
2020-01-26 02:00:00,-6.31,cold,night,52.15
2020-01-26 03:00:00,-7.47,cold,night,57.88
2020-01-26 04:00:00,-4.6,cold,night,51.77
2020-01-26 05:00:00,-5.87,cold,night,52.45
2020-01-26 06:00:00,-7.39,cold,day,77.24
2020-01-26 07:00:00,-7.85,cold,day,81.7
2020-01-26 08:00:00,-6.48,cold,day,84.1
2020-01-26 09:00:00,-4.41,cold,day,90.64
2020-01-26 10:00:00,-5.4,cold,day,83.3
2020-01-26 11:00:00,-3.64,cold,day,80.82
2020-01-26 12:00:00,-2.41,cold,day,79.72
2020-01-26 13:00:00,-4.39,cold,day,87.47
2020-01-26 14:00:00,-1.43,cold,day,88.98
2020-01-26 15:00:00,-0.01,cold,day,89.92
2020-01-26 16:00:00,-0.58,cold,day,85.29
2020-01-26 17:00:00,1.47,cold,day,87.94
2020-01-26 18:00:00,2.76,cold,day,83.33
2020-01-26 19:00:00,4.07,cold,night,60.95
2020-01-26 20:00:00,-2.42,cold,night,58.99
2020-01-26 21:00:00,-0.55,cold,night,57.76
2020-01-26 22:00:00,0.66,cold,night,50.29
2020-01-26 23:00:00,5.28,cool,night,39.18
2020-01-27 00:00:00,-10.13,cold,night,61.79
2020-01-27 01:00:00,-6.32,cold,night,59.59
2020-01-27 02:00:00,-5.37,cold,night,55.37
2020-01-27 03:00:00,-8.45,cold,night,62.62
2020-01-27 04:00:00,-4.45,cold,night,55.08
2020-01-27 05:00:00,-5.93,cold,night,58.47
2020-01-27 06:00:00,-6.61,cold,day,76.86
2020-01-27 07:00:00,-5.44,cold,day,82.07
2020-01-27 08:00:00,-7.61,cold,day,80.14
2020-01-27 09:00:00,-3.94,cold,day,86.38
2020-01-27 10:00:00,-5.46,cold,day,86.6
2020-01-27 11:00:00,0.27,cold,day,81.54
2020-01-27 12:00:00,-4.09,cold,day,85.2
2020-01-27 13:00:00,2.11,cold,day,96.62
2020-01-27 14:00:00,-0.23,cold,day,91.6
2020-01-27 15:00:00,-4.87,cold,day,82.35
2020-01-27 16:00:00,-3.7,cold,day,81.58
2020-01-27 17:00:00,-0.04,cold,day,82.15
2020-01-27 18:00:00,2.17,cold,day,82.75
2020-01-27 19:00:00,5.2,cool,night,34.79
2020-01-27 20:00:00,3.39,cold,night,53.04
2020-01-27 21:00:00,0.73,cold,night,54.67
2020-01-27 22:00:00,5.18,cool,night,40.82
2020-01-27 23:00:00,-0.01,cold,night,52.9
2020-01-28 00:00:00,-6.73,cold,night,55.28
2020-01-28 01:00:00,-8.69,cold,night,53.19
2020-01-28 02:00:00,-5.73,cold,night,52.66
2020-01-28 03:00:00,-5.8,cold,night,53.05
2020-01-28 04:00:00,-5.97,cold,night,56.79
2020-01-28 05:00:00,-5.75,cold,night,58.85
2020-01-28 06:00:00,-7.69,cold,day,87.23
2020-01-28 07:00:00,-8.66,cold,day,89.65
2020-01-28 08:00:00,-3.22,cold,day,85.37
2020-01-28 09:00:00,-5.16,cold,day,86.46
2020-01-28 10:00:00,-6.66,cold,day,84.76
2020-01-28 11:00:00,-2.9,cold,day,93.43
2020-01-28 12:00:00,-4.7,cold,day,88.9
2020-01-28 13:00:00,-1.34,cold,day,81.76
2020-01-28 14:00:00,-1.79,cold,day,87.98
2020-01-28 15:00:00,2.25,cold,day,80.88
2020-01-28 16:00:00,-0.43,cold,day,89.22
2020-01-28 17:00:00,2.34,cold,day,96.04
2020-01-28 18:00:00,0.68,cold,day,81.99
2020-01-28 19:00:00,2.03,cold,night,61.86
2020-01-28 20:00:00,6.72,cool,night,21.91
2020-01-28 21:00:00,2.92,cold,night,60.42
2020-01-28 22:00:00,0.86,cold,night,49.74
2020-01-28 23:00:00,3.49,cold,night,49.43
2020-01-29 00:00:00,-7.68,cold,night,52.09
2020-01-29 01:00:00,-7.42,cold,night,59.91
2020-01-29 02:00:00,-10.75,cold,night,53.05
2020-01-29 03:00:00,-6.59,cold,night,51.84
2020-01-29 04:00:00,-4.18,cold,night,62.42
2020-01-29 05:00:00,-6.74,cold,night,56.61
2020-01-29 06:00:00,-3.88,cold,day,83.21
2020-01-29 07:00:00,-8.34,cold,day,81.41
2020-01-29 08:00:00,-7.28,cold,day,87.19
2020-01-29 09:00:00,-5.42,cold,day,82.75
2020-01-29 10:00:00,0.46,cold,day,78.35
2020-01-29 11:00:00,-2.85,cold,day,94.1
2020-01-29 12:00:00,1.32,cold,day,79.8
2020-01-29 13:00:00,-1.45,cold,day,77.61
2020-01-29 14:00:00,0.75,cold,day,83.45
2020-01-29 15:00:00,2.79,cold,day,83.76
2020-01-29 16:00:00,1.56,cold,day,83.05
2020-01-29 17:00:00,-0.54,cold,day,86.61
2020-01-29 18:00:00,2.12,cold,day,88.52
2020-01-29 19:00:00,0.96,cold,night,59.37
2020-01-29 20:00:00,1.86,cold,night,58.22
2020-01-29 21:00:00,1.34,cold,night,57.01
2020-01-29 22:00:00,2.56,cold,night,46.73
2020-01-29 23:00:00,3.86,cold,night,51.74
2020-01-30 00:00:00,-6.55,cold,night,51.92
2020-01-30 01:00:00,-5.95,cold,night,56.96
2020-01-30 02:00:00,-2.86,cold,night,58.31
2020-01-30 03:00:00,-8.05,cold,night,54.11
2020-01-30 04:00:00,-10.57,cold,night,50.39
2020-01-30 05:00:00,-3.46,cold,night,47.02
2020-01-30 06:00:00,-6.09,cold,day,83.97
2020-01-30 07:00:00,-8.11,cold,day,83.9
2020-01-30 08:00:00,-5.95,cold,day,77.77
2020-01-30 09:00:00,-7.33,cold,day,81.41
2020-01-30 10:00:00,-3.05,cold,day,86.33
2020-01-30 11:00:00,-4.2,cold,day,91.81
2020-01-30 12:00:00,-2.78,cold,day,84.82
2020-01-30 13:00:00,0.08,cold,day,87.62
2020-01-30 14:00:00,2.29,cold,day,85.16
2020-01-30 15:00:00,1.17,cold,day,82.43
2020-01-30 16:00:00,1.28,cold,day,95.14
2020-01-30 17:00:00,3.29,cold,day,85.06
2020-01-30 18:00:00,2.62,cold,day,84.81
2020-01-30 19:00:00,1.69,cold,night,49.55
2020-01-30 20:00:00,2.44,cold,night,56.17
2020-01-30 21:00:00,4.31,cold,night,47.44
2020-01-30 22:00:00,2.82,cold,night,56.27
2020-01-30 23:00:00,4.54,cold,night,55.96
2020-01-31 00:00:00,-8.0,cold,night,55.95
2020-01-31 01:00:00,-7.07,cold,night,50.9
2020-01-31 02:00:00,-3.74,cold,night,53.04
2020-01-31 03:00:00,-6.18,cold,night,49.75
2020-01-31 04:00:00,-6.31,cold,night,52.42
2020-01-31 05:00:00,-6.08,cold,night,56.31
2020-01-31 06:00:00,-8.81,cold,day,83.9
2020-01-31 07:00:00,-8.33,cold,day,86.54
2020-01-31 08:00:00,1.75,cold,day,87.01
2020-01-31 09:00:00,-3.81,cold,day,80.25
2020-01-31 10:00:00,-3.22,cold,day,90.9
2020-01-31 11:00:00,-4.55,cold,day,97.36
2020-01-31 12:00:00,0.13,cold,day,91.68
2020-01-31 13:00:00,-3.3,cold,day,80.61
2020-01-31 14:00:00,-2.48,cold,day,83.69
2020-01-31 15:00:00,0.04,cold,day,77.44
2020-01-31 16:00:00,-0.71,cold,day,86.94
2020-01-31 17:00:00,1.81,cold,day,89.27
2020-01-31 18:00:00,3.54,cold,day,87.2
2020-01-31 19:00:00,0.09,cold,night,57.28
2020-01-31 20:00:00,3.65,cold,night,59.0
2020-01-31 21:00:00,1.53,cold,night,54.28
2020-01-31 22:00:00,4.27,cold,night,64.14
2020-01-31 23:00:00,4.26,cold,night,46.98
2020-02-01 00:00:00,-9.45,cold,night,53.32
2020-02-01 01:00:00,-5.42,cold,night,49.72
2020-02-01 02:00:00,-7.93,cold,night,53.84
2020-02-01 03:00:00,-4.15,cold,night,56.29
2020-02-01 04:00:00,-8.77,cold,night,56.88
2020-02-01 05:00:00,-5.34,cold,night,59.15
2020-02-01 06:00:00,-4.02,cold,day,86.05
2020-02-01 07:00:00,-7.15,cold,day,89.94
2020-02-01 08:00:00,-1.81,cold,day,85.23
2020-02-01 09:00:00,0.24,cold,day,81.07
2020-02-01 10:00:00,-3.52,cold,day,81.16
2020-02-01 11:00:00,-0.3,cold,day,95.0
2020-02-01 12:00:00,-0.3,cold,day,86.5
2020-02-01 13:00:00,-4.58,cold,day,83.15
2020-02-01 14:00:00,-2.92,cold,day,89.04
2020-02-01 15:00:00,6.98,cool,day,51.93
2020-02-01 16:00:00,-0.52,cold,day,80.09
2020-02-01 17:00:00,1.51,cold,day,83.12
2020-02-01 18:00:00,0.54,cold,day,89.23
2020-02-01 19:00:00,2.71,cold,night,63.49
2020-02-01 20:00:00,0.6,cold,night,54.61
2020-02-01 21:00:00,4.76,cold,night,46.95
2020-02-01 22:00:00,2.78,cold,night,50.77
2020-02-01 23:00:00,0.85,cold,night,53.95
2020-02-02 00:00:00,-7.31,cold,night,57.98
2020-02-02 01:00:00,-6.72,cold,night,58.15
2020-02-02 02:00:00,-9.3,cold,night,57.78
2020-02-02 03:00:00,-5.43,cold,night,57.56
2020-02-02 04:00:00,-8.32,cold,night,55.38
2020-02-02 05:00:00,-1.14,cold,night,55.49
2020-02-02 06:00:00,-2.68,cold,day,85.9
2020-02-02 07:00:00,-6.95,cold,day,86.09
2020-02-02 08:00:00,-6.03,cold,day,84.64
2020-02-02 09:00:00,-3.63,cold,day,86.39
2020-02-02 10:00:00,-3.1,cold,day,79.74
2020-02-02 11:00:00,-2.26,cold,day,82.47
2020-02-02 12:00:00,-2.08,cold,day,93.29
2020-02-02 13:00:00,-3.37,cold,day,91.23
2020-02-02 14:00:00,-1.19,cold,day,86.46
2020-02-02 15:00:00,2.45,cold,day,90.63
2020-02-02 16:00:00,1.18,cold,day,77.17
2020-02-02 17:00:00,0.79,cold,day,89.76
2020-02-02 18:00:00,3.6,cold,day,80.36
2020-02-02 19:00:00,2.12,cold,night,52.6
2020-02-02 20:00:00,0.71,cold,night,51.31
2020-02-02 21:00:00,2.87,cold,night,49.09
2020-02-02 22:00:00,6.09,cool,night,39.33
2020-02-02 23:00:00,0.67,cold,night,48.51
2020-02-03 00:00:00,-7.45,cold,night,53.06
2020-02-03 01:00:00,-2.0,cold,night,49.36
2020-02-03 02:00:00,-5.96,cold,night,47.78
2020-02-03 03:00:00,-6.84,cold,night,50.98
2020-02-03 04:00:00,-8.39,cold,night,48.96
2020-02-03 05:00:00,-8.41,cold,night,48.73
2020-02-03 06:00:00,-3.65,cold,day,81.35
2020-02-03 07:00:00,-5.59,cold,day,91.75
2020-02-03 08:00:00,-3.63,cold,day,82.11
2020-02-03 09:00:00,-3.04,cold,day,73.5
2020-02-03 10:00:00,-4.2,cold,day,96.47
2020-02-03 11:00:00,-1.37,cold,day,84.77
2020-02-03 12:00:00,0.32,cold,day,87.99
2020-02-03 13:00:00,1.17,cold,day,84.75
2020-02-03 14:00:00,0.08,cold,day,87.19
2020-02-03 15:00:00,-2.21,cold,day,92.58
2020-02-03 16:00:00,-0.82,cold,day,84.03
2020-02-03 17:00:00,0.08,cold,day,79.59
2020-02-03 18:00:00,4.46,cold,day,77.54
2020-02-03 19:00:00,3.45,cold,night,49.41
2020-02-03 20:00:00,3.9,cold,night,53.27
2020-02-03 21:00:00,3.37,cold,night,50.75
2020-02-03 22:00:00,4.1,cold,night,51.39
2020-02-03 23:00:00,1.8,cold,night,55.55
2020-02-04 00:00:00,-7.05,cold,night,52.47
2020-02-04 01:00:00,-3.37,cold,night,49.73
2020-02-04 02:00:00,-4.92,cold,night,49.17
2020-02-04 03:00:00,-5.0,cold,night,54.94
2020-02-04 04:00:00,-5.02,cold,night,43.14
2020-02-04 05:00:00,-6.79,cold,night,63.76
2020-02-04 06:00:00,-4.37,cold,day,81.68
2020-02-04 07:00:00,-3.25,cold,day,77.95
2020-02-04 08:00:00,-6.34,cold,day,85.31
2020-02-04 09:00:00,-4.75,cold,day,81.6
2020-02-04 10:00:00,-2.39,cold,day,81.22
2020-02-04 11:00:00,2.87,cold,day,79.11
2020-02-04 12:00:00,-0.47,cold,day,82.19
2020-02-04 13:00:00,0.69,cold,day,83.81
2020-02-04 14:00:00,0.27,cold,day,89.53
2020-02-04 15:00:00,2.19,cold,day,92.33
2020-02-04 16:00:00,5.34,cool,day,64.45
2020-02-04 17:00:00,1.84,cold,day,88.88
2020-02-04 18:00:00,1.53,cold,day,82.57
2020-02-04 19:00:00,4.1,cold,night,51.86
2020-02-04 20:00:00,5.4,cool,night,48.19
2020-02-04 21:00:00,0.88,cold,night,52.26
2020-02-04 22:00:00,4.36,cold,night,55.37
2020-02-04 23:00:00,4.73,cold,night,45.43
2020-02-05 00:00:00,-5.81,cold,night,54.84
2020-02-05 01:00:00,-4.3,cold,night,57.37
2020-02-05 02:00:00,-4.81,cold,night,55.68
2020-02-05 03:00:00,-6.74,cold,night,65.34
2020-02-05 04:00:00,-9.84,cold,night,60.13
2020-02-05 05:00:00,-3.96,cold,night,51.8
2020-02-05 06:00:00,-3.12,cold,day,79.14
2020-02-05 07:00:00,-1.65,cold,day,80.48
2020-02-05 08:00:00,-4.34,cold,day,82.73
2020-02-05 09:00:00,1.91,cold,day,81.93
2020-02-05 10:00:00,-0.2,cold,day,77.77
2020-02-05 11:00:00,-1.71,cold,day,87.2
2020-02-05 12:00:00,-0.75,cold,day,88.12
2020-02-05 13:00:00,0.09,cold,day,80.73
2020-02-05 14:00:00,-3.48,cold,day,86.52
2020-02-05 15:00:00,-2.0,cold,day,84.44
2020-02-05 16:00:00,0.47,cold,day,83.13
2020-02-05 17:00:00,-0.59,cold,day,90.45
2020-02-05 18:00:00,4.2,cold,day,86.96
2020-02-05 19:00:00,0.18,cold,night,56.08
2020-02-05 20:00:00,5.5,cool,night,39.41
2020-02-05 21:00:00,3.72,cold,night,54.96
2020-02-05 22:00:00,4.21,cold,night,52.17
2020-02-05 23:00:00,-0.02,cold,night,50.79
2020-02-06 00:00:00,-3.44,cold,night,59.5
2020-02-06 01:00:00,-5.43,cold,night,51.34
2020-02-06 02:00:00,-5.08,cold,night,57.46
2020-02-06 03:00:00,-5.31,cold,night,55.92
2020-02-06 04:00:00,-5.06,cold,night,56.95
2020-02-06 05:00:00,-2.03,cold,night,43.06
2020-02-06 06:00:00,-0.89,cold,day,87.56
2020-02-06 07:00:00,-3.51,cold,day,84.08
2020-02-06 08:00:00,-4.06,cold,day,94.29
2020-02-06 09:00:00,-1.57,cold,day,77.88
2020-02-06 10:00:00,-2.16,cold,day,93.91
2020-02-06 11:00:00,-1.82,cold,day,87.04
2020-02-06 12:00:00,-0.12,cold,day,77.33
2020-02-06 13:00:00,0.11,cold,day,92.51
2020-02-06 14:00:00,-0.53,cold,day,83.33
2020-02-06 15:00:00,-0.51,cold,day,92.71
2020-02-06 16:00:00,2.26,cold,day,76.82
2020-02-06 17:00:00,-0.92,cold,day,87.6
2020-02-06 18:00:00,0.68,cold,day,78.25
2020-02-06 19:00:00,0.43,cold,night,55.96
2020-02-06 20:00:00,3.66,cold,night,56.89
2020-02-06 21:00:00,0.5,cold,night,58.74
2020-02-06 22:00:00,5.0,cold,night,48.43
2020-02-06 23:00:00,5.85,cool,night,40.75
2020-02-07 00:00:00,-3.43,cold,night,59.9
2020-02-07 01:00:00,-2.75,cold,night,49.18
2020-02-07 02:00:00,-5.59,cold,night,58.04
2020-02-07 03:00:00,-5.78,cold,night,54.41
2020-02-07 04:00:00,-10.36,cold,night,48.3
2020-02-07 05:00:00,-6.28,cold,night,48.34
2020-02-07 06:00:00,-7.98,cold,day,89.3
2020-02-07 07:00:00,-3.27,cold,day,85.55
2020-02-07 08:00:00,-4.74,cold,day,90.17
2020-02-07 09:00:00,-2.87,cold,day,85.69
2020-02-07 10:00:00,-3.06,cold,day,88.59
2020-02-07 11:00:00,-0.8,cold,day,77.48
2020-02-07 12:00:00,1.06,cold,day,86.5
2020-02-07 13:00:00,0.22,cold,day,79.77
2020-02-07 14:00:00,-0.02,cold,day,86.83
2020-02-07 15:00:00,3.28,cold,day,94.54
2020-02-07 16:00:00,-0.26,cold,day,86.45
2020-02-07 17:00:00,2.82,cold,day,76.67
2020-02-07 18:00:00,0.6,cold,day,85.44
2020-02-07 19:00:00,6.07,cool,night,37.68
2020-02-07 20:00:00,2.66,cold,night,48.35
2020-02-07 21:00:00,2.88,cold,night,57.56
2020-02-07 22:00:00,5.8,cool,night,32.45
2020-02-07 23:00:00,1.43,cold,night,46.1
2020-02-08 00:00:00,-5.54,cold,night,55.81
2020-02-08 01:00:00,-5.32,cold,night,59.17
2020-02-08 02:00:00,-3.51,cold,night,46.64
2020-02-08 03:00:00,-8.23,cold,night,64.78
2020-02-08 04:00:00,-1.35,cold,night,53.0
2020-02-08 05:00:00,-5.12,cold,night,48.21
2020-02-08 06:00:00,-5.47,cold,day,85.99
2020-02-08 07:00:00,-5.78,cold,day,78.28
2020-02-08 08:00:00,-3.32,cold,day,92.54
2020-02-08 09:00:00,-0.04,cold,day,80.53
2020-02-08 10:00:00,0.92,cold,day,92.8
2020-02-08 11:00:00,-0.62,cold,day,87.24
2020-02-08 12:00:00,1.48,cold,day,82.58
2020-02-08 13:00:00,2.07,cold,day,88.56
2020-02-08 14:00:00,1.76,cold,day,82.35
2020-02-08 15:00:00,0.11,cold,day,75.83
2020-02-08 16:00:00,2.87,cold,day,79.09
2020-02-08 17:00:00,2.41,cold,day,80.41
2020-02-08 18:00:00,3.69,cold,day,86.75
2020-02-08 19:00:00,3.92,cold,night,58.14
2020-02-08 20:00:00,6.78,cool,night,28.95
2020-02-08 21:00:00,3.17,cold,night,51.58
2020-02-08 22:00:00,4.65,cold,night,50.59
2020-02-08 23:00:00,6.31,cool,night,30.5
2020-02-09 00:00:00,-6.0,cold,night,58.95
2020-02-09 01:00:00,-5.19,cold,night,47.9
2020-02-09 02:00:00,-6.02,cold,night,48.41
2020-02-09 03:00:00,-3.56,cold,night,54.13
2020-02-09 04:00:00,-6.01,cold,night,57.23
2020-02-09 05:00:00,-6.99,cold,night,55.1
2020-02-09 06:00:00,-2.49,cold,day,84.99
2020-02-09 07:00:00,-2.27,cold,day,90.82
2020-02-09 08:00:00,-3.05,cold,day,91.61
2020-02-09 09:00:00,0.83,cold,day,80.61
2020-02-09 10:00:00,0.59,cold,day,76.0
2020-02-09 11:00:00,-3.76,cold,day,87.51
2020-02-09 12:00:00,1.85,cold,day,87.55
2020-02-09 13:00:00,0.61,cold,day,84.99
2020-02-09 14:00:00,0.78,cold,day,85.18
2020-02-09 15:00:00,2.06,cold,day,76.53
2020-02-09 16:00:00,3.1,cold,day,83.21
2020-02-09 17:00:00,0.17,cold,day,83.94
2020-02-09 18:00:00,1.18,cold,day,84.87
2020-02-09 19:00:00,5.58,cool,night,39.96
2020-02-09 20:00:00,5.95,cool,night,35.0
2020-02-09 21:00:00,1.94,cold,night,53.61
2020-02-09 22:00:00,3.55,cold,night,53.62
2020-02-09 23:00:00,0.26,cold,night,57.65
2020-02-10 00:00:00,-1.89,cold,night,54.88
2020-02-10 01:00:00,-4.21,cold,night,52.46
2020-02-10 02:00:00,-5.42,cold,night,55.31
2020-02-10 03:00:00,-6.69,cold,night,57.72
2020-02-10 04:00:00,-3.57,cold,night,49.32
2020-02-10 05:00:00,-7.56,cold,night,55.05
2020-02-10 06:00:00,-3.65,cold,day,86.59
2020-02-10 07:00:00,-0.77,cold,day,86.52
2020-02-10 08:00:00,-0.81,cold,day,87.73
2020-02-10 09:00:00,-0.38,cold,day,73.02
2020-02-10 10:00:00,0.82,cold,day,82.27
2020-02-10 11:00:00,-3.23,cold,day,79.23
2020-02-10 12:00:00,-2.01,cold,day,90.72
2020-02-10 13:00:00,1.64,cold,day,89.33
2020-02-10 14:00:00,3.58,cold,day,89.97
2020-02-10 15:00:00,4.82,cold,day,90.1
2020-02-10 16:00:00,0.66,cold,day,87.11
2020-02-10 17:00:00,2.81,cold,day,77.42
2020-02-10 18:00:00,4.94,cold,day,83.58
2020-02-10 19:00:00,5.3,cool,night,31.55
2020-02-10 20:00:00,2.56,cold,night,47.02
2020-02-10 21:00:00,7.15,cool,night,36.6
2020-02-10 22:00:00,6.0,cool,night,39.11
2020-02-10 23:00:00,4.23,cold,night,53.87
2020-02-11 00:00:00,-3.52,cold,night,52.41
2020-02-11 01:00:00,-3.45,cold,night,61.15
2020-02-11 02:00:00,-5.23,cold,night,61.3
2020-02-11 03:00:00,-2.36,cold,night,53.78
2020-02-11 04:00:00,-6.87,cold,night,55.24
2020-02-11 05:00:00,-1.38,cold,night,51.33
2020-02-11 06:00:00,0.23,cold,day,83.44
2020-02-11 07:00:00,-4.98,cold,day,82.72
2020-02-11 08:00:00,-4.9,cold,day,90.25
2020-02-11 09:00:00,-2.5,cold,day,86.56
2020-02-11 10:00:00,-3.81,cold,day,85.5
2020-02-11 11:00:00,-1.12,cold,day,71.24
2020-02-11 12:00:00,-1.42,cold,day,88.74
2020-02-11 13:00:00,-1.0,cold,day,93.01
2020-02-11 14:00:00,1.09,cold,day,85.04
2020-02-11 15:00:00,1.72,cold,day,85.09
2020-02-11 16:00:00,4.13,cold,day,85.69
2020-02-11 17:00:00,1.99,cold,day,83.93
2020-02-11 18:00:00,4.12,cold,day,78.91
2020-02-11 19:00:00,3.09,cold,night,56.13
2020-02-11 20:00:00,2.94,cold,night,47.02
2020-02-11 21:00:00,1.69,cold,night,53.9
2020-02-11 22:00:00,2.61,cold,night,59.4
2020-02-11 23:00:00,6.03,cool,night,29.91
2020-02-12 00:00:00,-11.29,cold,night,59.73
2020-02-12 01:00:00,-2.2,cold,night,56.54
2020-02-12 02:00:00,-6.11,cold,night,55.13
2020-02-12 03:00:00,-1.04,cold,night,58.37
2020-02-12 04:00:00,-1.34,cold,night,54.1
2020-02-12 05:00:00,-4.72,cold,night,51.14
2020-02-12 06:00:00,-6.2,cold,day,93.0
2020-02-12 07:00:00,0.05,cold,day,78.56
2020-02-12 08:00:00,-2.36,cold,day,77.61
2020-02-12 09:00:00,-0.06,cold,day,89.02
2020-02-12 10:00:00,-3.73,cold,day,84.31
2020-02-12 11:00:00,3.63,cold,day,91.03
2020-02-12 12:00:00,0.02,cold,day,82.88
2020-02-12 13:00:00,1.56,cold,day,86.76
2020-02-12 14:00:00,2.9,cold,day,81.56
2020-02-12 15:00:00,1.93,cold,day,78.45
2020-02-12 16:00:00,1.05,cold,day,81.02
2020-02-12 17:00:00,5.35,cool,day,57.07
2020-02-12 18:00:00,0.76,cold,day,88.5
2020-02-12 19:00:00,4.72,cold,night,57.2
2020-02-12 20:00:00,2.86,cold,night,51.48
2020-02-12 21:00:00,5.84,cool,night,35.94
2020-02-12 22:00:00,6.03,cool,night,40.8
2020-02-12 23:00:00,2.51,cold,night,63.12
2020-02-13 00:00:00,-2.27,cold,night,55.84
2020-02-13 01:00:00,-3.23,cold,night,38.97
2020-02-13 02:00:00,-3.02,cold,night,53.25
2020-02-13 03:00:00,-5.86,cold,night,49.6
2020-02-13 04:00:00,-3.18,cold,night,47.39
2020-02-13 05:00:00,-2.84,cold,night,62.0
2020-02-13 06:00:00,-1.05,cold,day,85.14
2020-02-13 07:00:00,-2.63,cold,day,83.94
2020-02-13 08:00:00,-1.01,cold,day,75.75
2020-02-13 09:00:00,-2.32,cold,day,77.88
2020-02-13 10:00:00,-0.08,cold,day,83.19
2020-02-13 11:00:00,0.21,cold,day,79.71
2020-02-13 12:00:00,3.18,cold,day,84.81
